,Acinar,Alpha,Beta,Delta,Ductal,Endothelial,Gamma,MHCII,Mast,Pancreatic Stellate
ZNF846,0.8267242566659752,0.9984213551874129,0.999519512745119,0.891753927587683,0.01183982286031963,0.5718194016132803,0.3294862181966056,0.9999510164979749,0.999670996610969,0.9387288406128923
PDZD2,1.6019061811821575e-05,4.1921953059059615e-47,0.7167520069956445,1.1197482946675082e-05,4.421826656901955e-19,0.11376845384402585,0.041211004030506246,0.9999510164979749,0.5736348026958943,0.06430562429434047
TCTN2,0.0002758571080062568,0.0008499209878137153,0.35792757155053767,1.0,1.375825341039312e-13,0.06133164019892687,0.018395246114927225,0.8419094138221105,0.16881946167657458,0.998933473743147
EIF3M,1.0345694412840512e-12,1.7884240780412817e-45,0.6392662158205495,1.0,1.4635473491825706e-26,0.03238320319155785,0.05176042999729525,0.9999510164979749,0.999670996610969,3.6726880889540805e-07
ANGPTL1,0.8199047878353283,6.327011045402048e-07,0.5820825575021714,1.0,1.1643563769290623e-06,0.9131767331400045,0.0011218784260473324,0.9999510164979749,0.999670996610969,0.7793635216406735
TRMT11,0.17536197757526914,0.003958008863036667,0.00305663026160113,1.0,0.13109991788981223,0.23010548561018837,0.17728609237830106,0.9999510164979749,0.1955751713747674,0.8611585668324784
FBRS,0.0007244589050032014,0.16825501925097336,0.0013048330033976817,0.20512322770942346,0.006465970222456741,0.7145404015513435,0.9612556094076774,0.9999510164979749,0.7497274162405204,0.6358053465970871
GLMN,0.04487698196996398,0.9984213551874129,0.5288740817275114,0.9966524329670164,0.9989930693096231,0.5253393577102932,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ZNF503,4.2368391101986656e-24,7.209382345646572e-76,0.10000107079015967,0.030053691136974935,2.508084981807951e-23,0.5519050115140607,1.0560704455849034e-22,0.9999510164979749,0.4073753016135728,0.0014155252894695926
CLDND2,0.40643727212667075,0.28390078869492585,0.8734017125810911,0.9939283400915552,0.6263702702422038,0.7584569802513013,0.5818294500733769,0.9999510164979749,0.999670996610969,0.998933473743147
EXPH5,0.0541872749008299,7.126807834304847e-14,4.2688647442978997e-07,0.6142106343502436,3.9644502071537765e-10,0.38162592098597387,0.9999768616410615,0.9999510164979749,0.999670996610969,0.0737006109189701
VAT1,1.1744977943111785e-06,2.599006307276821e-15,0.022004103819391246,1.0,7.096100447204903e-25,2.9294300515311355e-06,0.29896704521286777,0.7761395455276925,0.999670996610969,0.0018920443537492422
OCLM,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ACD,0.7718411289353003,0.3985301905310957,0.5858006366319921,1.0,0.24778026833326616,0.7045677019922569,0.46015234620008616,0.929137968137077,0.15639610151886138,0.998933473743147
C17orf100,0.7989785267132633,0.1785184307746924,0.656545388520103,1.0,0.008203300222862853,0.4652166256610666,0.2799680974886867,0.9999510164979749,0.7874869927882344,0.7663598074158692
C9orf106,0.99875358821529,0.7865661822149932,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LRRC42,0.0004599573925402996,0.10833056879177824,0.012499465256996651,3.7070512165263362e-06,0.002112857157100773,0.0019004029448263329,0.434762038019778,0.30258249447124147,0.05915502212813011,0.5008615478130355
TEAD3,2.584531052726995e-12,3.7237767201554768e-06,0.00022325434891674084,0.019369668378962254,9.726819121036188e-10,0.9991874004493209,0.04630009101752305,0.9999510164979749,0.999670996610969,1.940342291877105e-05
THPO,0.8236537083722365,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MIR3609,0.9918836416147625,0.7407280586737959,0.999519512745119,1.0,0.9437198313256258,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SRRM5,0.9903678651098032,0.9984213551874129,0.999519512745119,1.0,0.6017794432460578,0.9991874004493209,0.8400058702192161,0.9999510164979749,1.0,0.998933473743147
DTNA,2.56453389882801e-24,7.204779360763377e-07,0.0010826586258677047,0.10902833492065139,0.7608402155866507,0.012142597140260353,3.2278956063716347e-17,0.9194741865074689,0.19845371335801812,3.905233286805226e-08
DNAJC9,0.18632953209255398,0.03576115430526237,0.8561708085314297,0.7400529526224228,3.146066370355668e-08,0.9666872743444755,0.0006312682793153987,0.9999510164979749,0.3088797074219739,0.8593452882449997
GJA1,0.9410309735812334,6.865726369570787e-15,0.005737090084033302,0.28939695924285314,7.780489909697618e-46,0.0001671841319214693,0.011403404604066794,0.9999510164979749,0.999670996610969,0.010476486579295915
SGIP1,0.2597488051542767,0.00010985039500195298,0.01984119582885439,0.695226429467851,0.06478978882818634,0.9991874004493209,1.2786783257276393e-07,0.9999510164979749,0.999670996610969,3.0027049928901787e-09
TUBA1B,5.089973282494776e-48,5.644841703944628e-94,0.999519512745119,0.03382365810149437,2.1471629419670194e-24,0.007405643137217826,3.911038631949667e-09,0.9999510164979749,0.34287759167474435,0.8936901480020906
CDKL4,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
DLX2,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
FAM106A,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LOC101929295,0.4485851825671483,0.9984213551874129,0.999519512745119,1.0,0.9198855055073802,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
GKAP1,0.03470651227910158,0.0006040235115270524,0.13819135949305827,1.0,0.9989930693096231,0.23716924968584002,0.8663556614768146,0.9999510164979749,0.9295363351609485,0.0007052219128866272
RET,0.99875358821529,0.9984213551874129,0.49771716143733036,0.031206439200253202,0.045210407262575046,0.9991874004493209,0.065091568388963,0.9999510164979749,0.999670996610969,0.998933473743147
MGST1,1.8881728593725355e-109,1.2439255720823775e-17,0.0004936992090643011,0.0025330723175012175,0.01823920412752644,0.7058864922975004,0.8569363884555163,0.9999510164979749,0.999670996610969,8.27964390757919e-07
PRSS42,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
COL6A6,0.99875358821529,0.6894607415029551,0.999519512745119,1.0,0.8973728946812971,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CHRNG,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
TCEAL8,4.4565712698126234e-08,0.9958903942353076,0.008590389925913353,0.22609838033617813,0.5088306884201872,0.39717291644618335,0.9999768616410615,0.6758711809630805,0.15245812318828117,0.02422899347692286
FLVCR1-AS1,0.4733889628968823,4.569048560489322e-06,0.999519512745119,0.6509358057597694,1.3169175573860128e-05,0.3604614518573468,0.9929550994738827,0.9999510164979749,0.724717194091285,0.03802619722843828
FAM19A1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SOCS7,0.6227111597878978,0.5807328421018723,0.4989774046024224,1.0,0.9989930693096231,0.23291558742915225,0.0007065789778606321,0.9999510164979749,0.47668129050863356,0.7103618948997262
RNF167,0.9103468941234167,0.007862071285640797,0.20424955643665302,0.0005050609094850081,4.514337823765909e-15,0.5152131983577162,0.3861660244654852,0.9999510164979749,0.999670996610969,0.002577366367760159
TBX3,0.99875358821529,0.09789793198959111,0.7234072589533135,1.0,0.47705610054284003,0.7199474844179287,0.9486125228720628,0.9999510164979749,0.999670996610969,4.99035146784573e-28
CEBPZOS,0.049308859189391166,0.36403697678805985,0.999519512745119,1.0,0.9989930693096231,0.04224259826330384,0.024182774391962144,0.9999510164979749,0.1574456334682571,0.20274982513289655
CYP2S1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ITIH2,0.99875358821529,0.8156343807705405,0.9032100107411957,1.0,0.15346733756429234,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
C21orf59,0.6130246059123281,4.348574693690591e-13,0.999519512745119,1.0,3.7462516851645314e-28,0.04387164334813242,0.5155995439966893,0.463802429802802,0.999670996610969,0.869419091761495
COL9A1,0.6740847538938555,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
APOBEC2,0.16627060487037013,3.2550599163228434e-07,0.00021930062137743772,0.07199914536348398,0.09965057144749435,0.2738010019234753,1.886563585968564e-21,0.9999510164979749,0.999670996610969,0.0032492340102981006
VCL,3.9169235939108845e-09,3.961524396652559e-23,2.9581729839010696e-05,8.853366681220182e-05,2.7575282387570177e-59,0.7936565151363032,9.059437363987094e-06,0.9999510164979749,0.999670996610969,1.6317841266537502e-08
STK36,0.021803743060736968,8.122743361871437e-06,0.0015421304091244124,0.5924351604262084,2.5000534262692194e-18,0.3182137506883623,0.9999768616410615,0.9999510164979749,0.8897688218247576,0.998933473743147
PRSS2,1.0409815507141312e-17,0.03962735199026035,0.65060141325007,0.9862608598546655,0.4301684258556906,0.9991874004493209,0.7093911276788242,0.9999510164979749,0.999670996610969,0.998933473743147
SLC7A7,0.00013212092905282434,8.990044898968894e-08,0.29872728041927255,1.0,1.1274328491712273e-07,0.9991874004493209,0.5002931812592365,0.23072983805639707,0.999670996610969,0.5896110029398512
OR2L13,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
GALR1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.8033945426618707,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
STRADA,0.7592651009933903,0.17446703434981906,0.6471047471439986,0.3652697391409564,9.30381522473578e-06,0.9991874004493209,0.24474784707590636,0.9999510164979749,0.22539048182396676,0.5464045174590196
MIR6740,0.9159556978804632,0.6427655917599655,0.1284864747570788,0.43475502857563786,0.0010374727110249332,0.9991874004493209,0.8133273189448834,0.9999510164979749,0.999670996610969,0.998933473743147
ATL2,0.008762093188296446,0.00029226373008114725,0.12182216150489654,0.7128479184198656,1.5711448184874145e-11,0.8410766601620432,0.679834599753705,0.9999510164979749,0.31006938880142976,0.5134738578562795
SPSB4,0.014307454777892963,0.6664185034930883,0.999519512745119,1.0,0.930319409632614,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PITPNM2,0.06130374323409384,1.370073975513323e-05,0.010155617693709035,0.007878785338648267,0.9439721071459359,0.3055864275575303,0.004463772605539748,0.9999510164979749,0.7874869927882344,0.8932867352758386
ZBTB11,0.5475581402681301,0.8223324417087263,0.014502524791159512,1.0,0.9850050937065928,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.4459337720791748,0.3788900807471885
ASGR1,0.39683200378620426,0.016643811609020155,0.9391876473803351,1.0,0.04674456622351282,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.6814424770527412
LYG2,0.6097179419420113,0.45709559077782896,0.999519512745119,1.0,0.20375709519656568,0.9991874004493209,0.5685772987539235,0.9999510164979749,0.999670996610969,0.9420151812914126
ADAMTS17,0.0010395866368142492,0.09891349284576564,0.7625259044925023,0.9493425639474974,0.2366115647244224,0.9991874004493209,0.8362748239475124,0.9999510164979749,0.999670996610969,0.998933473743147
OR52H1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
POGLUT1,0.030245766983019354,0.9248990987083215,0.3593102011362069,1.0,0.20352554116591662,0.9991874004493209,0.7783047630676276,0.9999510164979749,0.47610937808195647,0.0035682758843536533
ZNF90,0.14271259261175567,0.4409028885018514,0.7873168624839242,1.0,0.19607947749270557,0.9991874004493209,0.6906670242791858,0.9999510164979749,0.999670996610969,0.998933473743147
FBP1,5.088682849502259e-44,5.813776904570685e-09,1.0867342109004584e-13,1.0,2.7190902153778043e-33,0.04030033899634727,1.1934184363874921e-10,0.9999510164979749,0.999670996610969,6.147601833934754e-07
PVRL2,5.625030940817045e-09,6.727508082446476e-11,2.4720449727521166e-14,2.372301119959307e-06,3.0743762896201696e-95,0.9991874004493209,1.267742372039121e-09,0.8475619587165169,0.011835723670145019,0.03538761286671282
AFM,0.0409682717706377,0.7253201862564519,0.999519512745119,1.0,0.9676396074037933,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
AQP11,0.009275711734071095,0.2342735924497361,0.999519512745119,1.0,0.9100091938502495,0.5887880818322992,0.9999768616410615,0.9999510164979749,0.999670996610969,0.3563917510510756
PPAP2A,4.893792249757334e-21,2.974286873925019e-34,0.0004884956720758963,0.0002850007981756413,3.6522193979793915e-53,0.004873267476765137,6.264146581536164e-05,0.9999510164979749,0.42657393567799023,3.2360306434056e-05
TRIM11,4.3650877859946165e-08,6.308976350698585e-10,0.013352994986410837,0.4311293703846241,1.3659658693365844e-14,0.9991874004493209,0.20647082026109798,0.8997929066838024,0.815295180387192,0.293324178434454
CRYZ,0.012342364680872053,2.104410348829858e-05,0.0001277390954724271,0.45429641621095296,7.5536764549221e-34,0.00019810596390056344,0.500471728695839,0.9999510164979749,0.42657635347958517,7.434656638754059e-14
LOC729080,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CATSPERD,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LOC101929413,0.966741442713654,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SLC13A5,0.7559434947917087,0.5573427472491501,0.42041882249063495,1.0,0.3360504084096398,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
IGFBP3,0.011657110218878435,7.160655010618613e-12,0.07877324472228034,0.0202789158675763,3.6694174126610503e-50,0.011152834632808542,0.0028618232730268376,0.9999510164979749,0.8694708681845353,0.00011779990450560243
LOXL2,0.3728337631231696,0.015452280717479373,0.5534744469266352,1.0,0.2754641378116416,0.032463002813270414,0.8737209581210467,0.9999510164979749,0.999670996610969,7.287234590277028e-28
DDX59,0.008838516452535401,0.12545756723790794,0.915778035590599,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.7327104628238866,0.9941044908859595
UMPS,5.470963121751513e-05,3.4446330410469854e-12,0.3077908344148887,0.8036141158679987,2.509143868056872e-16,0.41149648685472257,0.051909949547493936,0.9999510164979749,0.999670996610969,0.08770498653186985
LYNX1,0.001190494415464634,4.923338089486022e-10,0.003019986589710936,0.48737092075773425,0.9312955700151395,0.13285542095982664,0.6861316335631779,0.9690275340508737,0.6053886573337809,0.2395034007148739
OFD1,0.0018905905008517313,4.038166386800715e-06,0.14775340962905015,0.9960394551756221,2.7212436320577306e-14,0.007974411198063502,0.5904954510384299,0.9999510164979749,0.19585967379368935,0.0012697000807464333
MIR6723,0.9974475110251466,0.6894607415029551,0.10701130589066947,0.3316283714242054,0.4795389783658532,0.4607503987679191,0.41958588104738487,0.9999510164979749,0.922605619865254,0.24290002358169524
LOC101927419,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SNORD116-20,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
POLR3GL,1.7611414402344153e-09,5.093850131353998e-09,0.999519512745119,0.9021659724461383,0.0019213957390267762,0.9652745037412876,0.06258060523377251,0.9999510164979749,0.999670996610969,0.03474952394787228
MRFAP1L1,5.7520433084801757e-05,0.00184403817752395,0.999519512745119,1.0,3.525672707130437e-05,0.2119508430680097,0.12208192906576523,0.9999510164979749,0.999670996610969,0.16998922604304825
EEF1G,1.696358660278424e-21,1.183648589737664e-12,7.780025068628824e-08,0.03856705377314425,0.013847364532849219,0.10060685198279123,0.7613622505972829,0.9999510164979749,0.12960868933572497,0.0035186556773202427
BRF1,0.17666759666708268,0.5967172384535173,0.0065626382900710436,0.8384629394845731,0.10308197472663128,0.9991874004493209,0.5487607072700018,0.9999510164979749,0.999670996610969,0.787495300677397
C16orf62,0.30544128258629866,0.8910040918574447,0.0594764772686183,1.0,0.19145656228070623,0.1385416851749065,0.966604144650636,0.9999510164979749,0.999670996610969,0.010631871091413714
PPP4R1,2.0685710774793473e-09,1.0353852086254713e-07,2.4233484544837173e-07,0.11306062445322157,4.229728095017033e-15,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.13437525173639034,0.18962547314140052
FAM149B1,0.01613758266367597,0.46697375316563633,0.05221456541840688,0.57713322408894,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.8329953045697208,0.7498279447091349
CCDC64B,3.1914775940846717e-46,7.297003785692996e-32,7.589421590328344e-06,0.12238951051531523,8.496268277494827e-47,0.7338637973475381,0.0016282643795090433,0.9999510164979749,0.922605619865254,0.0633414475555183
PDE10A,0.0062667023051291276,0.36422825491926675,0.7085096641990336,0.7345129715552186,0.7435957723303728,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MAPKAPK5,0.002551913425913304,0.00027476404471727365,0.43615342849058863,0.4182348995809507,6.953980145311822e-09,0.2987661786859684,0.42267190206611416,0.9999510164979749,0.18868903943321624,0.5941119095999357
